language,license,rightsHolder,datasetID,datasetName,taxonID,scientificName,kingdom,family,taxonRank,nomenclaturalCode
en,http://creativecommons.org/publicdomain/zero/1.0/,Botanic Garden Meise,"","The checklist of alien seed plants of D.R. Congo, based on evidence from herbarium collections",alien-flora-congo-checklist:taxon:e08e83cabad0fb4ddace4ee952a3a91e,Acanthospermum glabratum (DC.) Wild,Plantae,Asteraceae,species,ICN
en,http://creativecommons.org/publicdomain/zero/1.0/,Botanic Garden Meise,"","The checklist of alien seed plants of D.R. Congo, based on evidence from herbarium collections",alien-flora-congo-checklist:taxon:e2119094b734018329d5890d390754b7,Tectona grandis L.f.,Plantae,Lamiaceae,species,ICN
en,http://creativecommons.org/publicdomain/zero/1.0/,Botanic Garden Meise,"","The checklist of alien seed plants of D.R. Congo, based on evidence from herbarium collections",alien-flora-congo-checklist:taxon:e21916f324fc18dc96d90ad380f348a8,Talinum paniculatum (Jacq.) Gaertn.,Plantae,Portulacaceae,species,ICN
en,http://creativecommons.org/publicdomain/zero/1.0/,Botanic Garden Meise,"","The checklist of alien seed plants of D.R. Congo, based on evidence from herbarium collections",alien-flora-congo-checklist:taxon:e25ebdd26cb3b7631f039fef9ad2811b,Basella alba L.,Plantae,Basellaceae,species,ICN
en,http://creativecommons.org/publicdomain/zero/1.0/,Botanic Garden Meise,"","The checklist of alien seed plants of D.R. Congo, based on evidence from herbarium collections",alien-flora-congo-checklist:taxon:e30938399d2ca68699844e9184799fc6,Axonopus compressus (Sw.) P.Beauv.,Plantae,Poaceae,species,ICN
en,http://creativecommons.org/publicdomain/zero/1.0/,Botanic Garden Meise,"","The checklist of alien seed plants of D.R. Congo, based on evidence from herbarium collections",alien-flora-congo-checklist:taxon:e31de345461b845e6956d8c93f0cb1ce,Physalis lagascae Roem. & Schult.,Plantae,Solanaceae,species,ICN
en,http://creativecommons.org/publicdomain/zero/1.0/,Botanic Garden Meise,"","The checklist of alien seed plants of D.R. Congo, based on evidence from herbarium collections",alien-flora-congo-checklist:taxon:e3653fec33e584d3448a3739b8866670,Panicum trichoides Sw.,Plantae,Poaceae,species,ICN
en,http://creativecommons.org/publicdomain/zero/1.0/,Botanic Garden Meise,"","The checklist of alien seed plants of D.R. Congo, based on evidence from herbarium collections",alien-flora-congo-checklist:taxon:e3a7ca864903fa9ae019def3c57ab4e3,Cladium mariscus subsp. jamaicense (Crantz) Kük.,Plantae,Cyperaceae,species,ICN
en,http://creativecommons.org/publicdomain/zero/1.0/,Botanic Garden Meise,"","The checklist of alien seed plants of D.R. Congo, based on evidence from herbarium collections",alien-flora-congo-checklist:taxon:e3d4ea100101cb417c13d3f72e037121,Antigonon leptopus Hook. & Arn.,Plantae,Polygonaceae,species,ICN
en,http://creativecommons.org/publicdomain/zero/1.0/,Botanic Garden Meise,"","The checklist of alien seed plants of D.R. Congo, based on evidence from herbarium collections",alien-flora-congo-checklist:taxon:e48728b255acb74c5974a9dbd5531db0,Sicyos polyacanthos Cogn.,Plantae,Cucurbitaceae,species,ICN
en,http://creativecommons.org/publicdomain/zero/1.0/,Botanic Garden Meise,"","The checklist of alien seed plants of D.R. Congo, based on evidence from herbarium collections",alien-flora-congo-checklist:taxon:e60013bda6c618a8081d3a4deb9e41b8,Phyllanthus fraternus G.L.Webster,Plantae,Phyllanthaceae,species,ICN
en,http://creativecommons.org/publicdomain/zero/1.0/,Botanic Garden Meise,"","The checklist of alien seed plants of D.R. Congo, based on evidence from herbarium collections",alien-flora-congo-checklist:taxon:e60529cc2a2ebc0f96b3c6bb6362f634,Portulaca grandiflora Hook.,Plantae,Portulacaceae,species,ICN
en,http://creativecommons.org/publicdomain/zero/1.0/,Botanic Garden Meise,"","The checklist of alien seed plants of D.R. Congo, based on evidence from herbarium collections",alien-flora-congo-checklist:taxon:e6097e243e9a9a7a6f34a47e1ba88a9b,Passiflora maliformis L.,Plantae,Passifloraceae,species,ICN
en,http://creativecommons.org/publicdomain/zero/1.0/,Botanic Garden Meise,"","The checklist of alien seed plants of D.R. Congo, based on evidence from herbarium collections",alien-flora-congo-checklist:taxon:e74acf8609cfb7c491c5a925fa21985e,Calopogonium mucunoides Desv.,Plantae,Fabaceae,species,ICN
en,http://creativecommons.org/publicdomain/zero/1.0/,Botanic Garden Meise,"","The checklist of alien seed plants of D.R. Congo, based on evidence from herbarium collections",alien-flora-congo-checklist:taxon:e7721a219e56c8768a871f5437574e23,Exallage auricularia (L.) Bremek.,Plantae,Rubiaceae,species,ICN
en,http://creativecommons.org/publicdomain/zero/1.0/,Botanic Garden Meise,"","The checklist of alien seed plants of D.R. Congo, based on evidence from herbarium collections",alien-flora-congo-checklist:taxon:e791c6cbdaddeb4a308d201da5dc108c,Terminalia catappa L.,Plantae,Combretaceae,species,ICN
en,http://creativecommons.org/publicdomain/zero/1.0/,Botanic Garden Meise,"","The checklist of alien seed plants of D.R. Congo, based on evidence from herbarium collections",alien-flora-congo-checklist:taxon:e7f10d301adedb950b18d7d17d841fa7,Desmodium intortum (Mill.) Urb.,Plantae,Fabaceae,species,ICN
en,http://creativecommons.org/publicdomain/zero/1.0/,Botanic Garden Meise,"","The checklist of alien seed plants of D.R. Congo, based on evidence from herbarium collections",alien-flora-congo-checklist:taxon:e85e186db1a36c83bb5fba1b47f6d5f2,Fagopyrum esculentum Moench,Plantae,Polygonaceae,species,ICN
en,http://creativecommons.org/publicdomain/zero/1.0/,Botanic Garden Meise,"","The checklist of alien seed plants of D.R. Congo, based on evidence from herbarium collections",alien-flora-congo-checklist:taxon:e937db05e53e742fe4085081b6adb031,Verbena aristigera S.Moore,Plantae,Verbenaceae,species,ICN
en,http://creativecommons.org/publicdomain/zero/1.0/,Botanic Garden Meise,"","The checklist of alien seed plants of D.R. Congo, based on evidence from herbarium collections",alien-flora-congo-checklist:taxon:eaa85dcc738a5277e3b5400dad2d35ee,Talinum triangulare (Jacq.) Willd.,Plantae,Talinaceae,species,ICN
en,http://creativecommons.org/publicdomain/zero/1.0/,Botanic Garden Meise,"","The checklist of alien seed plants of D.R. Congo, based on evidence from herbarium collections",alien-flora-congo-checklist:taxon:ebbbccf2310e50cfab3a20a1834f6377,Cleome hassleriana Chodat,Plantae,Cleomaceae,species,ICN
en,http://creativecommons.org/publicdomain/zero/1.0/,Botanic Garden Meise,"","The checklist of alien seed plants of D.R. Congo, based on evidence from herbarium collections",alien-flora-congo-checklist:taxon:ecc796f1376da40cf0a560efc63c7ab7,Gynura aurantiaca (Blume) DC.,Plantae,Asteraceae,species,ICN
en,http://creativecommons.org/publicdomain/zero/1.0/,Botanic Garden Meise,"","The checklist of alien seed plants of D.R. Congo, based on evidence from herbarium collections",alien-flora-congo-checklist:taxon:ecea8ea24d51f13fb80e69f2c349c39b,Lycopersicon esculentum Mill.,Plantae,Solanaceae,species,ICN
en,http://creativecommons.org/publicdomain/zero/1.0/,Botanic Garden Meise,"","The checklist of alien seed plants of D.R. Congo, based on evidence from herbarium collections",alien-flora-congo-checklist:taxon:ed3387831bff714ec6bbfb8602a154b2,Thunbergia grandiflora Roxb.,Plantae,Acanthaceae,species,ICN
en,http://creativecommons.org/publicdomain/zero/1.0/,Botanic Garden Meise,"","The checklist of alien seed plants of D.R. Congo, based on evidence from herbarium collections",alien-flora-congo-checklist:taxon:ed48bea616f8bcc2ef56fa0091bdeb0e,Jatropha curcas L.,Plantae,Euphorbiaceae,species,ICN
en,http://creativecommons.org/publicdomain/zero/1.0/,Botanic Garden Meise,"","The checklist of alien seed plants of D.R. Congo, based on evidence from herbarium collections",alien-flora-congo-checklist:taxon:ed4e4df35dadb46996f38b614da21f65,Eichhornia crassipes (Mart.) Solms,Plantae,Pontederiaceae,species,ICN
en,http://creativecommons.org/publicdomain/zero/1.0/,Botanic Garden Meise,"","The checklist of alien seed plants of D.R. Congo, based on evidence from herbarium collections",alien-flora-congo-checklist:taxon:ee82e7f440b4db8978b5dc76c4a62b98,Elephantopus mollis Kunth,Plantae,Asteraceae,species,ICN
en,http://creativecommons.org/publicdomain/zero/1.0/,Botanic Garden Meise,"","The checklist of alien seed plants of D.R. Congo, based on evidence from herbarium collections",alien-flora-congo-checklist:taxon:eefea6fd012ff3d75e11e88cea2c8f24,Crotalaria micans Link,Plantae,Fabaceae,species,ICN
en,http://creativecommons.org/publicdomain/zero/1.0/,Botanic Garden Meise,"","The checklist of alien seed plants of D.R. Congo, based on evidence from herbarium collections",alien-flora-congo-checklist:taxon:f12af88efd139087e772b05c374f75c5,Solanum pseudocapsicum L.,Plantae,Solanaceae,species,ICN
en,http://creativecommons.org/publicdomain/zero/1.0/,Botanic Garden Meise,"","The checklist of alien seed plants of D.R. Congo, based on evidence from herbarium collections",alien-flora-congo-checklist:taxon:f1955f58cd8ded2c69d02b06cd2dabc0,Plantago major L.,Plantae,Plantaginaceae,species,ICN
en,http://creativecommons.org/publicdomain/zero/1.0/,Botanic Garden Meise,"","The checklist of alien seed plants of D.R. Congo, based on evidence from herbarium collections",alien-flora-congo-checklist:taxon:f308ff09d406706e7aee159a0d21607c,Acalypha hispida Burm.f.,Plantae,Euphorbiaceae,species,ICN
en,http://creativecommons.org/publicdomain/zero/1.0/,Botanic Garden Meise,"","The checklist of alien seed plants of D.R. Congo, based on evidence from herbarium collections",alien-flora-congo-checklist:taxon:f3ed3057738b3d0afcc0f7630d138b58,Kalanchoe pinnata (Lam.) Pers.,Plantae,Crassulaceae,species,ICN
en,http://creativecommons.org/publicdomain/zero/1.0/,Botanic Garden Meise,"","The checklist of alien seed plants of D.R. Congo, based on evidence from herbarium collections",alien-flora-congo-checklist:taxon:f56a097f7fa0ec267ea8ef6cc2bbe19c,Ipomoea tricolor Cav.,Plantae,Convolvulaceae,species,ICN
en,http://creativecommons.org/publicdomain/zero/1.0/,Botanic Garden Meise,"","The checklist of alien seed plants of D.R. Congo, based on evidence from herbarium collections",alien-flora-congo-checklist:taxon:f57ff74bb56103b567794a73a220c29e,Jatropha multifida L.,Plantae,Euphorbiaceae,species,ICN
en,http://creativecommons.org/publicdomain/zero/1.0/,Botanic Garden Meise,"","The checklist of alien seed plants of D.R. Congo, based on evidence from herbarium collections",alien-flora-congo-checklist:taxon:f58e9da11b7f1a0ab0cd1b8896f03c0d,Vigna juruana (Harms) Verdc.,Plantae,Fabaceae,species,ICN
en,http://creativecommons.org/publicdomain/zero/1.0/,Botanic Garden Meise,"","The checklist of alien seed plants of D.R. Congo, based on evidence from herbarium collections",alien-flora-congo-checklist:taxon:f5aa3dfc81ce3258a9b365c003ba1e6e,Raphanus sativus L.,Plantae,Brassicaceae,species,ICN
en,http://creativecommons.org/publicdomain/zero/1.0/,Botanic Garden Meise,"","The checklist of alien seed plants of D.R. Congo, based on evidence from herbarium collections",alien-flora-congo-checklist:taxon:f5cbd63411b35a457f28cd18d9c318ab,Solanum seaforthianum Andrews,Plantae,Solanaceae,species,ICN
en,http://creativecommons.org/publicdomain/zero/1.0/,Botanic Garden Meise,"","The checklist of alien seed plants of D.R. Congo, based on evidence from herbarium collections",alien-flora-congo-checklist:taxon:f5fcb520bed1aead4c515179a5c4e22b,Ludwigia hyssopifolia (G.Don) Exell,Plantae,Onagraceae,species,ICN
en,http://creativecommons.org/publicdomain/zero/1.0/,Botanic Garden Meise,"","The checklist of alien seed plants of D.R. Congo, based on evidence from herbarium collections",alien-flora-congo-checklist:taxon:f6408c93ac948847ce2a17855570471f,Mimosa pigra L.,Plantae,Fabaceae,species,ICN
en,http://creativecommons.org/publicdomain/zero/1.0/,Botanic Garden Meise,"","The checklist of alien seed plants of D.R. Congo, based on evidence from herbarium collections",alien-flora-congo-checklist:taxon:f7510901b6f4980682d7674c6e1d9b84,Oxalis debilis Kunth,Plantae,Oxalidaceae,species,ICN
en,http://creativecommons.org/publicdomain/zero/1.0/,Botanic Garden Meise,"","The checklist of alien seed plants of D.R. Congo, based on evidence from herbarium collections",alien-flora-congo-checklist:taxon:f75a228fc3dc45af78a1372cd19a96eb,Paspalum vaginatum Sw.,Plantae,Poaceae,species,ICN
en,http://creativecommons.org/publicdomain/zero/1.0/,Botanic Garden Meise,"","The checklist of alien seed plants of D.R. Congo, based on evidence from herbarium collections",alien-flora-congo-checklist:taxon:f798867fc81c68b38e61e79743325d85,Abelmoschus esculentus (L.) Moench,Plantae,Malvaceae,species,ICN
en,http://creativecommons.org/publicdomain/zero/1.0/,Botanic Garden Meise,"","The checklist of alien seed plants of D.R. Congo, based on evidence from herbarium collections",alien-flora-congo-checklist:taxon:f7efb07380987319d7c5496c38d67847,Phaseolus lunatus L.,Plantae,Fabaceae,species,ICN
en,http://creativecommons.org/publicdomain/zero/1.0/,Botanic Garden Meise,"","The checklist of alien seed plants of D.R. Congo, based on evidence from herbarium collections",alien-flora-congo-checklist:taxon:f9be7840492525cd52e20fb1e40ccd1d,Euphorbia hyssopifolia L.,Plantae,Euphorbiaceae,species,ICN
en,http://creativecommons.org/publicdomain/zero/1.0/,Botanic Garden Meise,"","The checklist of alien seed plants of D.R. Congo, based on evidence from herbarium collections",alien-flora-congo-checklist:taxon:f9ea8fed69bd7d2a7d46dfbbc126665c,Chenopodium ambrosioides L.,Plantae,Amaranthaceae,species,ICN
en,http://creativecommons.org/publicdomain/zero/1.0/,Botanic Garden Meise,"","The checklist of alien seed plants of D.R. Congo, based on evidence from herbarium collections",alien-flora-congo-checklist:taxon:fa517278847414a23b1f26f7bb4ef2b8,Azadirachta indica A.Juss.,Plantae,Meliaceae,species,ICN
en,http://creativecommons.org/publicdomain/zero/1.0/,Botanic Garden Meise,"","The checklist of alien seed plants of D.R. Congo, based on evidence from herbarium collections",alien-flora-congo-checklist:taxon:fa83f4c732f7bea030243f502fd55445,Centrosema plumieri  (Pers.) Benth.,Plantae,Fabaceae,species,ICN
en,http://creativecommons.org/publicdomain/zero/1.0/,Botanic Garden Meise,"","The checklist of alien seed plants of D.R. Congo, based on evidence from herbarium collections",alien-flora-congo-checklist:taxon:fb7b7b517f5e5dbeee10e4e99ae7b62b,Amaranthus viridis L.,Plantae,Amaranthaceae,species,ICN
en,http://creativecommons.org/publicdomain/zero/1.0/,Botanic Garden Meise,"","The checklist of alien seed plants of D.R. Congo, based on evidence from herbarium collections",alien-flora-congo-checklist:taxon:fb944b1deba94660e334ff46495431fa,Tetradenia riparia (Hochst.) Codd,Plantae,Lamiaceae,species,ICN
en,http://creativecommons.org/publicdomain/zero/1.0/,Botanic Garden Meise,"","The checklist of alien seed plants of D.R. Congo, based on evidence from herbarium collections",alien-flora-congo-checklist:taxon:fba9ff7929978edf487f833be278ac36,Nicandra physalodes (L.) Gaertn.,Plantae,Solanaceae,species,ICN
en,http://creativecommons.org/publicdomain/zero/1.0/,Botanic Garden Meise,"","The checklist of alien seed plants of D.R. Congo, based on evidence from herbarium collections",alien-flora-congo-checklist:taxon:fc35b95880fb3588fd095f8b1e274f04,Solanum mauritianum Scop.,Plantae,Solanaceae,species,ICN
en,http://creativecommons.org/publicdomain/zero/1.0/,Botanic Garden Meise,"","The checklist of alien seed plants of D.R. Congo, based on evidence from herbarium collections",alien-flora-congo-checklist:taxon:fcaf4f0cb61c7994bdc2238ad2354384,Eleutheranthera ruderalis (Sw.) Sch.Bip.,Plantae,Asteraceae,species,ICN
en,http://creativecommons.org/publicdomain/zero/1.0/,Botanic Garden Meise,"","The checklist of alien seed plants of D.R. Congo, based on evidence from herbarium collections",alien-flora-congo-checklist:taxon:fd74f1819dd11949637272c6439f692f,Cucurbita moschata Duchesne,Plantae,Cucurbitaceae,species,ICN
en,http://creativecommons.org/publicdomain/zero/1.0/,Botanic Garden Meise,"","The checklist of alien seed plants of D.R. Congo, based on evidence from herbarium collections",alien-flora-congo-checklist:taxon:fd76c3c6df765c3a86190ebfb7ca4d78,Brassica juncea (L.) Czern.,Plantae,Brassicaceae,species,ICN
en,http://creativecommons.org/publicdomain/zero/1.0/,Botanic Garden Meise,"","The checklist of alien seed plants of D.R. Congo, based on evidence from herbarium collections",alien-flora-congo-checklist:taxon:fdaf449e0de05951bd114e57b1ed5349,Spermacoce pusilla Wall.,Plantae,Rubiaceae,species,ICN
en,http://creativecommons.org/publicdomain/zero/1.0/,Botanic Garden Meise,"","The checklist of alien seed plants of D.R. Congo, based on evidence from herbarium collections",alien-flora-congo-checklist:taxon:fde2aca64e6ca8f4e834b438700dadc3,Mucuna pruriens var. utilis (Wall. ex Wight) Baker ex Burck,Plantae,Fabaceae,species,ICN
en,http://creativecommons.org/publicdomain/zero/1.0/,Botanic Garden Meise,"","The checklist of alien seed plants of D.R. Congo, based on evidence from herbarium collections",alien-flora-congo-checklist:taxon:fec5518ef6aa3a261707c393f3a95eaa,Amaranthus cruentus L.,Plantae,Amaranthaceae,species,ICN
en,http://creativecommons.org/publicdomain/zero/1.0/,Botanic Garden Meise,"","The checklist of alien seed plants of D.R. Congo, based on evidence from herbarium collections",alien-flora-congo-checklist:taxon:fed43b7d24614b6a3719af9199e1326e,Impatiens balsamina L.,Plantae,Balsaminaceae,species,ICN
